,id,industry,sub_industry,data_type,is_breakout,keywords,search_volume,city_name,cluster_number,added_at,data_source
149,682,technology,e-commerce,topic,TRUE,"Cost, Market, Management, Rent, create, Number, Service, Price, Advertising, Product, Artificial intelligence, Business, Business, Goal, Management, succeeding, Cost, Business, Customer, used, Marketing, Goal, Buyer, Goods, System, Project, important, Company, Walmart, Course, Information system, Choice, other, Customer acquisition cost, Resource, Industry, Online shopping, Density, Freight transport, Design, Google Search, Infrastructure, Sam's Club, QVC, Cloud computing, Purchasing, Burlington, Aldi, Shopping, T.J. Maxx, Delivery, JOANN, Fashion, The Home Depot, Retail, Von Maur, Philippines, JOANN Fabrics and Crafts, Macy's, Purchasing",,St Louis,1,17:57.8,Google Trends
150,653,healthcare,health insurance,topic,TRUE,"Medical prescription, Prescription drug, Prescription drug, Social Security Administration, Prescription drug, School district, Form, Medicaid, Individualized Education Program, Affordable Care Act, United Healthcare, Humana, UnitedHealthcare Inc, AARP, Physical examination, Clarkson Eyecare, Blue Cross Blue Shield Association, Service, Company, Telephone number, Anthem, Student, succeeding, Higher Education School, LensCrafters, AARP, Bridge, Pharmacy, Injection, Root canal, Goal, Payment, Wisdom, Anesthesia, GEHA, Physical therapy, Hearing, Ameritas, Patient, Patient, AARP, Wellcare, Aflac, Hearing, Prior authorization, Sleep apnea, Pet, Essence Healthcare, Transport, beneficiary, Individual, Humana, Average cost, Semaglutide, Policy, Mouth, Grocery store, Transport, Point of sale, Expense, Surgery, Home care, Crown, Expense, Allstate, X-ray, Pediatrics, CareCredit, LLC, Copayment, 1095, Health professional, Copayment, employer, Pediatric dentistry, Mehmet Oz, Legislation, Illinois Medicaid, United States House of Representatives, Medigap, Molina Healthcare Inc, Indemnity",,St Louis,0,17:57.8,Google Trends
151,654,healthcare,health insurance,topic,TRUE,"Medicare Part D, Insurance, Medicare Advantage, Health insurance marketplace, The Cigna Group, Guardian Life, Medicare Part A, The Cigna Group, The Cigna Group, Life insurance, Life insurance, Gums, Sun Life, Insurance policy, Gums, Dental insurance, Short-term health insurance, Sun Life, Sun Life Financial, Disability insurance, Liability insurance",,St Louis,1,17:57.8,Google Trends
152,655,healthcare,mental health,topic,TRUE,"Detoxification, Detoxification, Diagnosis, Therapy, Therapy, Cause, California, Side effect, Intravenous therapy, Intravenous therapy, Transcranial magnetic stimulation, Transcranial magnetic stimulation, Schizophrenia, Physician, Hallucination, Vitamin, Group psychotherapy, important, Postpartum depression, Electroconvulsive therapy, Psychology, Feeling, Pressure, Psychoanalysis, Memory, Alcoholic beverage, Alcoholic beverage, Adult, Serenity Counseling Services, Information, Signs and symptoms, Signs and symptoms, Research, Research, Anxiety, Dose, Dose, Drug, Identity, Anxiety, Anxiety, Parent, Experience, Experience, Cognition, Family, Self, Review, Psychiatry, Psychiatry, Youth, Marriage, PDF, Kaiser, Patient, Behavior, Therapist, Individual, Nonprofit organization, Hypertension, Psychology, Psychology, Alcoholism, Alcoholism, Cognitive behavioral therapy, Cognitive behavioral therapy, Online degree, Online degree, Comorbidity, Comorbidity, Respiratory system, Medicare, Treatment-resistant depression, Treatment-resistant depression, Life, Life, Credit counseling, Light, Light, Therapist, Therapist, Experience, Diagnostic and Statistical Manual of Mental Disorders, Schizophrenia, Schizophrenia, succeeding, Agoraphobia, Treatment-resistant depression, History, History, Brain, Relaxation technique, King County, Menstruation, Exercise, Exercise, Bachelor's degree, Accreditation, Accreditation, Community college, Autistic Spectrum Disorders, Housing, Selective serotonin reuptake inhibitor, Selective serotonin reuptake inhibitor, Printing, Psychologist, Funding, Cognitive therapy, Cognitive therapy, Learning, Testosterone, Telemedicine, Family therapy, Individual, Paranoia, Paranoia, Behavior therapy, Autistic Spectrum Disorders, Heart, Alprazolam, Alprazolam, Catholic Community Services, Skill, Antidepressant, Resource, Catholic Community Services, Respiratory system, Theory, Resource, Behavior therapy, Behavior therapy, Hormone therapy, Disability, Hormone replacement therapy, Mental health professional, Online game, ex-serviceman, Recreational therapy, Recreational therapy, Outpatient department, Professional, Court, Compass Health, Policy, Forensic science",,Seattle,0,17:57.8,Google Trends
153,656,healthcare,mental health,topic,TRUE,"Health, Attention deficit hyperactivity disorder, Choice, Choice, Personality, Personality, Post-traumatic stress disorder, Post-traumatic stress disorder, Personality disorder, Personality disorder, Borderline personality disorder, Obsessive–compulsive disorder, Psychological Stress, Attention deficit hyperactivity disorder, Attention deficit hyperactivity disorder, Personality, Choice, Substance use disorder, Substance use disorder, Substance Abuse and Mental Health Services Administration",,Seattle,1,17:57.8,Google Trends
154,657,healthcare,mental health,topic,TRUE,"Behavior, Behavior therapy, Social services, Panic, Cognitive behavioral therapy, Family therapy, Cognitive behavioral therapy, Post-traumatic stress disorder, Physical therapy, Bipolar disorder, Family, Community, Post-traumatic stress disorder, LGBTQ",,St Louis,0,17:57.8,Google Trends
155,658,healthcare,mental health,topic,TRUE,"Missouri, Neurotransmitter, Cognition, Prevalence, Specific phobia, Comorbidity, Adult, succeeding, Brain, Talkspace, Sleep, cut, Ethics, Hypochondriasis, Symptom, Education, Health care, Patient, connect, Law, Thought, Major depressive episode, Pain, Benzodiazepine, Finance, Substance abuse, Major depressive episode, Selective serotonin reuptake inhibitor, Psychiatric hospital, Clinic, Psychology Today, Electricity, Rate, used, Person, Rehabilitation assistant, Chronic condition, Addiction, System, Speech–language pathology, Student, Relevant, Psychology, Signs and symptoms, Emotion, Research, Individual, Location, Age, Organization, Prejudice, Adult, Transcranial magnetic stimulation, Ethnicity, Fee, false, Christian counseling, Life, important, University, Drug, Insurance, Government, Housing, Police, Professional, A. J. Brown, Academic journal, Understanding, Hormone, Celebrity, Delusion, Self-esteem, Lauren Betts",,St Louis,1,17:57.8,Google Trends
156,659,healthcare,pharmaceuticals,topic,TRUE,"Prescription drug, Visual perception, Drug, Medical prescription, Prescription drug, succeeding, Beta blocker, Paroxetine, Phases of clinical research, cut, Chemical substance, Cancer, Gabapentin, Levothyroxine, Oral administration, Nausea, Anxiety disorder, Share, Merck Sharp & Dohme, Sanofi, Lithium, increased, Lisinopril, Quetiapine, Lilly, Diet, Syndrome, Lung cancer, Heart, COVID-19, Methylphenidate, Gabapentin, Herpes, Food & Drug Administration, Antipsychotic, Costco Vision Center, Alzheimer's disease, GLP-1 receptor agonist, Roche Holding AG, Thyroid, Generic drug, Medical device, Pharmaceutical industry, Rite Aid, Steroid, Chewy, Parkinson's disease, Immune system, Quality Food Center, Medicare Part B, Clinical trial, ICD-10, Drug Enforcement Administration, Tablet, Stomach, Antibiotics, Headache, Mail order, Tablet, Initial public offering, Funding, Merck & Co, Synthroid, Lithium, Data, India, Aetna, Ticker symbol, Atorvastatin, Topical medication, Corticosteroid, Production, Tablet, Iowa, Trazodone, AMD, Chronic pain, Eli Lilly and Company, Biopharmacy, HIV, Odor, Sleep, Panic, NASDAQ:NVDA, paid, Internship, Deductible, Medical record, Tretinoin, available, Oncology, Antibiotics, Competition, Headquarters, Hypothyroidism, Anticoagulant, Ethics, Primary care, Liquid, Bipolar disorder, Document, Vitamin, Americans, Opioid, Copayment, Mennonites, Safeway Pharmacy, long, Magnesium, Glioblastoma, Cancer treatment, Thiomersal, Johnson & Johnson, Semaglutide, Dopamine, Robert F. Kennedy, Pandemic, NIH, Stock market prediction, Government agency, GSK plc, Aviation, Birth control, Common cold, Concept, TYLENOL®, Tractor Supply Company, Criminalization, Archer Aviation, Respiratory syncytial virus, Cleveland, Tractor Supply Co., GSK, Adaptive immune system, United States Department of Health and Human Services, Oxycodone, harmful, Guatemala, true, Yeast",,Seattle,0,17:57.8,Google Trends
157,660,healthcare,pharmaceuticals,topic,TRUE,"Cost, Cost, Health care, Hikma Pharmaceuticals, Tonix Pharmaceuticals, Glenmark Pharmaceuticals, CNS Pharmaceuticals Inc, Jazz Pharmaceuticals, Verrica Pharmaceuticals, Health care, Amneal Pharmaceuticals, ARS Pharmaceuticals, T cell, Phathom Pharmaceuticals, Takeda Pharmaceuticals, Agios Pharmaceuticals, ARS Pharmaceuticals, T cell, Verrica Pharmaceuticals, Amneal Pharmaceuticals, Blood cell, White blood cell, Health care provider",,Seattle,1,17:57.8,Google Trends
158,661,healthcare,pharmaceuticals,topic,TRUE,"Hypercholesterolemia, Hydrochlorothiazide, Direct-to-consumer advertising, Government, Depression, Express Scripts, Kiniksa Pharmaceuticals International PLC, Catalyst Pharmaceuticals, Escitalopram, Product, Glasses, Chemical substance, paid, Direct-to-consumer, Express Scripts, Delivery, Dentistry, Madrigal Pharmaceuticals, ANI Pharmaceuticals, Inc., Adderall, Teaching, Infection, Diabetes, Manufacturing, Alcoholic beverage, Plant, Iowa, Lisdexamfetamine, Syndrome, Antibiotics, Diagnosis, Breast cancer, Eli Lilly and Company, Company, Birth, Teva, AVEO Oncology, paid, Experiment, Teva, Dopamine, NVIDIA, Takeda Pharmaceuticals, AbbVie, Herd, paid, Bacteria, increased, Nvidia, Escitalopram, Clinic, Myocardial infarction, The Vaccines, Topical medication, Bill, Pfizer, Stock market, Oxygen, Consumer, Opioid, Advertising, Antihypertensive, HIV/AIDS, Risk factor, Amish, Dementia, Lexicon Pharmaceuticals, Disease, Anemia, Criminalization, Topical medication, Biotechnology, Dehydration, Vaccines for Children Program, Pediatrics, Bill Gates, Memory, Psychological Stress, Lung, Formaldehyde, Cleveland Clinic Main Campus, Inactivated vaccine, Venlafaxine, Diphtheria, normal, false, Research, Invention, Pfizer, Vitamin D, Gene, Absorption, Lisinopril, Liquid, Chronic kidney disease, Hydrochlorothiazide, Heartburn, past, Metabolism, Canine parvovirus, Hypotension, DNA, Fetus, GoodRx, Emotion",,St Louis,0,17:57.8,Google Trends
159,662,healthcare,pharmaceuticals,topic,TRUE,"Blood pressure, CVS Caremark, Drug, Antidepressant, Pharmaceutical drug, Bayer, Schizophrenia, Drug withdrawal, Legacy Pharmaceutical Packaging, Television advertisement, Medicare, Marketing, Food & Drug Administration, Safety, Metoprolol, Stimulant, Health savings account, CDC, Nursing, Pressure, Medical prescription, Information, Pharmaceutical industry, Food and Drug Administration, Headache, Bayer, Hypothyroidism, Fever, Takeda Pharmaceutical Company, Health insurance, Religious exemption, Human, Thiomersal, Thiomersal, Coupon, Enzyme inhibitor, Adverse effect, Generic drug, Rx, Kindergarten, Costa Rica, Large intestine, Yale University, Booster dose, Yellow fever vaccine, Erectile dysfunction, ACE inhibitor, Shortness of breath, Andrew Wakefield, Meningitis, United States Department of Health and Human Services, Adverse effect, Tissue, Fluid, Large intestine, Angiotensin-converting enzyme, Yellow fever, Coronavirus, White blood cell, Anxiety disorder, Organ transplantation, Topiramate, Borderline personality disorder, SIDS, Seizure, Lithium, Estrogen, Community, Drug test, safe",,St Louis,1,17:57.8,Google Trends
160,663,healthcare,telehealth,topic,TRUE,"Physician, Physician, United Health, United Health, United Health, United Healthcare, United Healthcare, Physician, Health insurance, Johnson Health Tech, Public health, Texas Tech University Health Sciences Center El Paso, Health system, United States Department of Veterans Affairs, Cambia Health Solutions, Mental health counselor, Physician Associate, Health Insurance Portability and Accountability Act, Health professional, United States Congress",,Seattle,0,17:57.8,Google Trends
161,664,healthcare,telehealth,topic,TRUE,"Virtual assistant, Urgent care center, Psychiatrist, Clinic, Clinic, Virtual assistant, Hospital, Laboratory Technician, Rural area, Medicare, Unlicensed assistive personnel, Economy, Education, Mobile app, Job, Environmental Protection, Higher Education School, Analytics, Startup company, Texas, Law, Generative artificial intelligence, Rural area, Computing platform, System, Recruitment, Psychiatric technician, Lead, Oregon, Student, Ultrasound, Primary care, Risk | Brilliant Math & Science Wiki, LinkedIn, Experience, Information technology, Surgical technologist, available, Design, Service, Human, Training, Virginia Tech Hokies football, Software, Technical Support, Medicine, Georgia Institute of Technology, Certification, Patient, Medicaid, Medical assistant, Implementation, Urgent care center, Research, Culture, Software, Master's Degree, Nurse, April 1, Pandemic, Veterinarian, Magnetic resonance imaging, COVID-19, Scientist, Zoom Communications, Text, Startup company, Inpatient care, Procedure code, Psychiatry, Occupational Therapy, Point of sale, Outpatient department, Psychiatrist, Telehealth by SimplePractice, Adderall, SimplePractice, LLC, ICD-10, Blue Cross Blue Shield Association, Premera Blue Cross, Depression, Nursing, Walk-in clinic, Information, GLP-1 receptor agonist, Alprazolam, Consultant, Part-time job, Epilepsy, Telehealth, Pandemic, Cigna, Medicare Advantage, Drug Enforcement Administration, Income tax, Executive Branch",,Seattle,1,17:57.8,Google Trends
162,665,healthcare,telehealth,topic,TRUE,"Health care, Health, Primary care, United Healthcare, Teladoc, United Health, United Health, Teladoc Health, Elevance Health, Teladoc Health, Health Insurance Portability and Accountability Act",,St Louis,0,17:57.8,Google Trends
163,666,healthcare,telehealth,topic,TRUE,"Physician, Online doctor, Code, Training, Science, Medicine, Ethics, Radiology, Definition, University, Medicine, Nursing, April, Physician, Technology, Clinic, University, Insurance, Epilepsy, Ultrasound, Child, April 1, Streptococcal pharyngitis, Individual, Nurse, Adderall, Management, Controlled substance, Blue Cross Blue Shield Association, Antibiotics, Research, Article, The Cigna Group, Weight loss, Fee, Occupational Therapy, Policy, Sickle, April, UnitedHealthcare Inc, Emergency, Safety, Registered Nurse, Depression, Pediatrics, Training, CVS, Throat, CVS Pharmacy, Nurse Practitioner, Aetna, Veterinarian",,St Louis,1,17:57.8,Google Trends
164,667,healthcare,urgent care,topic,TRUE,"Hospital, Snohomish County, Pet, CVS, MultiCare, Family medicine, Petco, Mental health, Therapy, Medical imaging, Thorax, Franciscan St. Francis Health, Ultrasonography, UnitedHealthcare Inc, Health insurance, Molina Healthcare, Health insurance, Anthem, Ear pain, Physical examination, Children's Urgent Care, BluePearl Veterinary Partners, MultiCare West Tacoma Urgent Care, UW Medicine Urgent Care at Ravenna, Back pain, Myocardial infarction, Conjunctivitis, BluePearl Pet Hospital, Optometrist",,Seattle,0,17:57.8,Google Trends
165,668,healthcare,urgent care,topic,TRUE,"Walk-in clinic, Methadone clinic, Weight loss, Vaccine, Kaiser, Optum - Smokey Point Walk-In Clinic, Streptococcal pharyngitis, Free clinic, Kaiser Permanente, Planned Parenthood, HealthPoint, Kidney stone, Rapid strep test, Optum, Eye drop, The Everett Clinic, The Everett Clinic",,Seattle,1,17:57.8,Google Trends
166,669,healthcare,urgent care,topic,TRUE,"Vaccine, Symptom, Vaccine, Tuberculosis, Throat, Ultrasonography, Ultrasound, Sore throat, Chlamydia, Ultrasound, Zumbehl Road",,St Louis,0,17:57.8,Google Trends
167,670,healthcare,urgent care,topic,TRUE,"Telemedicine, Urgent care center, Physician, MinuteClinic, Medicine, Exam, Rapid strep test, PetSmart, Sexually transmitted infection, Walk-in clinic, Orthopedics, Fever, Anthem, Blue Cross Blue Shield Association, UnitedHealthcare Inc, Human back, Sinusitis, Pediatrician, Children's Urgent Care, Tonsil, Ankle, Otitis, Planned Parenthood, Nasal congestion, Medical record",,St Louis,1,17:57.8,Google Trends
168,671,technology,artificial intelligence,topic,TRUE,"Computing platform, other, Algorithm, Apple, Human, Mathematical optimization, Prediction, Law, Data, Strategy, Data center, Microsoft, ChatGPT, Business plan, Fee, large, Experience, Cash, used, Share price, Employment, Tool, Trade name, Risk | Brilliant Math & Science Wiki, Music, Research, History, Website, Average, Automation, Income, Creativity, Training, Investment, Microsoft Azure, Interview, Stanford University, connect, Real Estate, Wine, E-commerce, Business school, Revenue, Report, fit, Health care, India, Regulation, Pricing, Mental health, 2024, Leadership, Privacy, Meta, Hallucination, Pain, Implementation, Industry, Amazon Alexa, Audit, Gartner, Diagram, Goal, Systems design, Behavior, Organization, Salesforce Inc, Science, Critical thinking, Studio Ghibli, Competence, Principle, OpenAI, contented, Startup company, Computer security, Labor, Exchange-traded fund, Generative pre-trained transformer, Understanding, Thought, Postgraduate education, Computer security, Pipeline, Udemy, Analytics, Unmanned aerial vehicle, Experiment, cut, Decision-making, Renewable resource, Computer security, Citation, Economics, Relevant, Bill, Graphics processing unit, Emotion, Use case, Decade, Algorithm, DeepSeek, Consumer, Infrastructure, Biology, Disability, Conversation, Content creation, Computer programming, Wikipedia, State, Evolution, Superintelligence, Manus, Cursor",,Seattle,0,17:57.8,Google Trends
169,672,technology,artificial intelligence,topic,TRUE,"Conceptual model, Perplexity AI, Artificial intelligence, Quotation, Credit card, Artificial intelligence art, Credit, Certification, Professional, Perplexity AI, Intelligence, RAG-Driven Generative AI: Build Custom Retrieval Augmented Generation Pipelines with LlamaIndex, Deep Lake, and Pinecone, Software framework, Principles of Artificial Intelligence, Application software, Foundation model, Jeff Dunham, Artificial intelligence art, Evaluation, Professional, Professional certification, Future, Allen Institute for AI",,Seattle,1,17:57.8,Google Trends
170,673,technology,artificial intelligence,topic,TRUE,"Computer network, Strategy, Strategy, Artificial intelligence content detection, Strategy, Security, Engineering Applications of Artificial Intelligence, Artificial Intelligence in Medicine, Intelligence, Computer security, Engineering, Intelligence, Security",,St Louis,0,17:57.8,Google Trends
171,674,technology,artificial intelligence,topic,TRUE,"Automation, Deep learning, 2025, other, Learning, important, Data, Risk | Brilliant Math & Science Wiki, Technology, Evaluation, Question, Decision-making, Website, Learning, Investment, Experience, Service, Neural network, School, Customer, Person, System, Mobile app, Text, Chatbot, Course, Writing, Student, Adobe Photoshop, Health, Adobe, Microsoft, Machine, Master's Degree, Small Industry, Website, Research, OpenAI, Critical thinking, Human, Adjusted gross income, Health care, Market, Patient, Employee, Individual, Product, Persuasion, Thought, Reality, Skill, Privacy, Creativity, Training, Gift, Natural environment, Chatbot, Sustainability, Decision-making, Citation, Writing, Fraud, Chemical element, Large language model, Economy, Certification, Policy, DeepSeek - AI Assistant, Gaza",,St Louis,1,17:57.8,Google Trends
172,675,technology,cloud computing,topic,TRUE,"Computer, Computer data storage, Information, Georgia Tech Online Master of Science in Computer Science, Computer program, Computer file, Vulnerability, Application software, Learning, Denial-of-service attack, Software as a service, Finance, Learning, Computer hardware, Machine learning, On-premises software, Information technology, Finance, Vulnerability, Information technology, Software deployment, Infrastructure as a Service, Computer hardware, Platform as a service",,Seattle,0,17:57.8,Google Trends
173,676,technology,cloud computing,topic,TRUE,"Cloud computing, Computing, good, Artificial intelligence, Security, Business, create, Artificial intelligence, Management, Amazon Web Services, Cloud computing, System, Quantum, Vehicle, Execution, Microsoft, Sharing, World Wide Web, Kubernetes, Organization, Resource, Identity and access management, Payment, Institute of Electrical and Electronics Engineers, Hard disk drive, Engineering, Architecture, Virtual private cloud, GitHub, Internet, Information security, Microsoft Defender Antivirus, IEEE, Gateway, Market share, Startup company, Serverless computing, Retirement, Audit, Salary, Rent, Backup, Institute of Electrical and Electronics Engineers, Zero trust security model, Key, Cisco, Engineering, Virtual private network, Python, Internet, Biometric, Investment, Access control, Network security, Communication protocol, Machine, Cyberattack, Function, Review, Innovation, Goal, worthy, Bitcoin, Student, Application programming interface, Salary, Culture, Team, Government, Choice, necessary, Subscription business model, Analytics, Skill, Graphics processing unit, Individual, Experience, IP address, CompTIA, Social Security Administration, Language, Project, false, Microsoft Windows, CrowdStrike",,Seattle,1,17:57.8,Google Trends
174,677,technology,cloud computing,topic,TRUE,"Data, Data, Infrastructure, Computer program, Computer data storage, Data center, Infrastructure, Infrastructure as a Service, Computer hardware",,St Louis,0,17:57.8,Google Trends
175,678,technology,cloud computing,topic,TRUE,"Cloud computing, Company, Computing, Multi-access edge computing, important, National Institute of Standards and Technology, Server, Computing, other, Project, Command, built-in, Software, available, Computation, Web server, Mobile app, Organization, Certification, Choice, Communication, Amazon.com, Artificial intelligence, Communication protocol, Policy, Mobile phone, Operating system, Virtual private network, Message, Machine learning, Network security, succeeding, necessary, Audit, Backup, Analysis, Risk | Brilliant Math & Science Wiki, Software development, responsible, Machine, Image, Hypervisor, Client, connect, Privacy, Microsoft",,St Louis,1,17:57.8,Google Trends
176,679,technology,e-commerce,topic,TRUE,"Social, Social media, Media, Social commerce, Social media, Social Security, Business-to-Consumer, Subscription business model, Business-to-business, Business-to-business, Myntra, Myntra, Consumer",,Seattle,0,17:57.8,Google Trends
177,680,technology,e-commerce,topic,TRUE,"create, Image, Government, other, Committee, Advertising, good, Technology, Price, United States Secretary of Commerce, increased, Product, Research, Discounts and allowances, Law, Analysis, Research, Shopify, User interface, Team, Vendor, Digital marketing, Policy, Pricing, WordPress, Alibaba Group, Supply chain, Search engine optimization, Pattern, Question, Web design, Database, succeeding, Safety, Automation, Brazil, Cart, Goal, Engineer, Implementation, Traffic, Engineer, Search engine optimization, Education, Cash, World Wide Web, Accounting, Average, Sam's Club, WinCo Foods, JCPenney, Application programming interface, Nordstrom, Text, Macy's, connect, Side effect, AliExpress, Promotion, Clothing store, Shopping bag, Kenya, Kohl's, Indian cuisine, Wayfair, Wayfair, Pothys, Marketing, QVC, Alibaba.com, Capital One, Macy's, Inc., Customer review, American Express, Nordstrom Rack, Commissary, Ethics, Goodwill Industries, Zara, Sleeve, Capital One Bank",,Seattle,1,17:57.8,Google Trends
178,681,technology,e-commerce,topic,TRUE,"Social commerce, Clothing, Social commerce, social, Sales, Social media, Sales, Brand, Social media, Brand awareness, Media, Mobile commerce, Clothing, social",,St Louis,0,17:57.8,Google Trends
179,683,technology,enterprise software,topic,TRUE,"large, Team, Risk | Brilliant Math & Science Wiki, Strategy, Job, important, found, Organization, Price, Management, Analysis, Tool, Product, Accountant, Information, Data, Customer, Encryption, create, Office, Website, Audit, other, Platform as a service, used, Customer, Technology, Auditor, Encryption, capable, Knowledge, Warehouse, Mobile app, Password, Tool, important, Multiple choice, Google, Human Resources, Data mining, Database, Evaluation, Uber, Student financial aid in the United States, Partnership, Outreach, Internet of things, Technical Support, UPrep, Marketplace, Product Manager, Enterprise resource planning, Shopify, Infrastructure, Regulatory compliance, Vendor, Label, Adobe, Scalability, Cloud storage, Valuation, SQL, Go HighLevel Store, Enterprise, Customer lifetime value, Partnership, Supply chain, Human Resources, Fintech",,Seattle,0,17:57.8,Google Trends
180,684,technology,enterprise software,topic,TRUE,"Software, Company, succeeding, Company, Computer security software, Application software, User, Security, Computer network, Network packet, succeeding, Software company, Computer network, Computer, Local area network, Computer network, User, Software development, Software engineer, Database management system, Virtual private network, Cloud computing security, User interface, Technology company, Data loss prevention software, Software developer",,Seattle,1,17:57.8,Google Trends
181,685,technology,enterprise software,topic,TRUE,"Communication, Engineering, Job, Job, Server, false, Design, succeeding, Customer, Service provider, other, Encryption, Implementation, System, Cost, Information, connect, necessary, Organization, Service, Definition, Microsoft Windows, Resource, Regulation, Website, Resource, important, Information, Industry, Traffic, Infrastructure, User, World Wide Web, Password, Enterprise resource planning, Supply chain, Network packet, Internet Protocol, Technology, Artificial intelligence, Salesforce, Amazon Web Services, Market, Uber Technologies Inc, Go HighLevel Store, Automation, Platform as a service, Logo, Project",,St Louis,0,17:57.8,Google Trends
182,686,technology,enterprise software,topic,TRUE,"Software, Software engineering, Computer, Engineer, Software engineer, Application software, create, Computer, create, Software development, Company, Application software, Engineer, Application software, Software developer, Startup company, Startup company, Computer data storage, Engineer",,St Louis,1,17:57.8,Google Trends
183,687,technology,fintech,topic,TRUE,"Bank, PNC Bank, Regions Financial Corp, Canara Bank, Ally Financial, Heritage Bank, Malawi, Regions Financial Corp, ICICI Bank, Heritage Bank, First Capital Bank Malawi Limited, Regions Financial Corp, Synchrony Financial, Bank statement, State Bank of India, Regions Bank, Banner Bank",,Seattle,0,17:57.8,Google Trends
184,688,technology,fintech,topic,TRUE,"Company, T-Mobile, Contactless payment, Finance, Ticket, Deposit account, Afterpay, Cheque, Credit score, Money, Airline ticket, Deposit, KeyBank, Zelle, Financial transaction, Flight, Transaction account, Service, SoFi, T-Mobile, Business, Payment, Convention, San Francisco, Account, Credit checks, Debit card, Logo, Funding, Coinbase, Credit card, Service, check, Master's Degree, Gift, online, User Experience, T-Mobile, Block, Marketing, Travel visa, Cloud computing, Databricks, SoFi, Investment fund, Robinhood, Citigroup, Natural environment, Navy Federal Credit Union, Application programming interface, Discover Card, RCBC, HSBC, Plaid Inc., Savings account, Service Credit Union, CIBC Mobile Banking, STCU, First Tech Federal Credit Union, Visa, Direct deposit, KCB Group, Kenya, Red Canoe Credit Union, Discover Products Inc, Google Voice, Numerica, Costco Anywhere Visa Card by Citi, Interest rate, Navy Federal Credit Union, Expedia",,Seattle,1,17:57.8,Google Trends
185,689,technology,fintech,topic,TRUE,"Automation, Wallet, Payment, Mobile phone, Boost Mobile, Finance, Mobile payment, T-Mobile, online, Finance, Deposit, Digital, Debit card, Loan, Meetup, check, Savings account, Loan, online, Invoice, Discover Financial Services, Debit card, St. Louis Community Credit Union, Savings, continual, Citibank, QuickBooks, Balance, PayPal, Unbanked, Money market, Signature, Safe, Navy Federal Credit Union, Bill paying, AOL, AOL Mail, Goulburn Murray Credit Union Co-Op LTD, Certificate of deposit, employer, Overdraft, American Express, Money market account, Invoice",,St Louis,0,17:57.8,Google Trends
186,690,technology,fintech,topic,TRUE,"BMO Harris Bank, First Bank of Nigeria, Woodforest National Bank, First Bank, BMO Bank, Central bank, Enterprise Bank & Trust, Enterprise Bank & Trust, Federal Reserve Bank, First Bank of Nigeria, National bank",,St Louis,1,17:57.8,Google Trends
